person_id,method,matched_frames,valid_points,mpjpe,median,p95,evaluation_protocol
116,root_face_stable,1153,80710,0.1254741250484086,0.1106243602303276,0.2669253443205302,similarity_plus_hip_centering
117,root_face_stable,1114,77980,0.0986029068982079,0.08129374561494,0.2312077958110951,similarity_plus_hip_centering
130,root_face_stable,1117,78190,0.1452745292221862,0.1219195088081083,0.364003784135617,similarity_plus_hip_centering
136,root_face_stable,949,66430,0.1412790417329806,0.1226240472667706,0.2943653970084575,similarity_plus_hip_centering
24,root_face_stable,949,66430,0.110309125676212,0.0983112176421413,0.2584541823690029,similarity_plus_hip_centering
36,root_face_stable,1112,77840,0.1109296160011781,0.1005521432112527,0.2231344910264387,similarity_plus_hip_centering
49,root_face_stable,1125,78750,0.1342552450236295,0.1235602049166548,0.2559547378446401,similarity_plus_hip_centering
51,root_face_stable,1110,77700,0.1030329921961563,0.0948717937293318,0.192895257417116,similarity_plus_hip_centering
52,root_face_stable,1122,78540,0.1275617466010837,0.1226081087701969,0.2452678989941261,similarity_plus_hip_centering
60,root_face_stable,1123,78610,0.1319698244877956,0.107334352122352,0.313770656319953,similarity_plus_hip_centering
79,root_face_stable,1115,78050,0.1003398912974357,0.0894699191440382,0.2175056181262356,similarity_plus_hip_centering
85,root_face_stable,966,67620,0.0980099648793311,0.0923457442302466,0.1863105935943828,similarity_plus_hip_centering
10,sim3_face_all,949,66430,0.0892908554784315,0.070324537696222,0.2371832384767643,similarity_plus_hip_centering
100,sim3_face_all,1112,77840,0.055382326134271,0.046078359247739,0.1307481974454459,similarity_plus_hip_centering
101,sim3_face_all,977,68390,0.0428913032607674,0.0391155952791225,0.0922355514145277,similarity_plus_hip_centering
102,sim3_face_all,1114,77980,0.0507501234416961,0.0430717102660274,0.1173008053043877,similarity_plus_hip_centering
103,sim3_face_all,971,67970,0.0761743281191821,0.0624993690323233,0.1828150886771093,similarity_plus_hip_centering
104,sim3_face_all,1083,75810,0.0523081161173615,0.0483504744329369,0.1054673842158345,similarity_plus_hip_centering
105,sim3_face_all,1278,89460,0.0631069664565085,0.0506360820160301,0.1531656231681912,similarity_plus_hip_centering
108,sim3_face_all,1123,78610,0.081187744592643,0.066818996054485,0.1951167489831315,similarity_plus_hip_centering
109,sim3_face_all,1145,80150,0.0953995003577658,0.0864116236400156,0.1978084854078549,similarity_plus_hip_centering
11,sim3_face_all,1116,78120,0.0637596059866756,0.0562966270796185,0.1341875705856801,similarity_plus_hip_centering
110,sim3_face_all,1113,77910,0.0657037016610558,0.0536138710526246,0.1634026111121115,similarity_plus_hip_centering
111,sim3_face_all,1106,77420,0.0826493201507493,0.0710102304619134,0.1911809277471992,similarity_plus_hip_centering
112,sim3_face_all,1127,78890,0.066944470412275,0.0591118881087486,0.1512925000322273,similarity_plus_hip_centering
113,sim3_face_all,1123,78610,0.0556372408618781,0.0477498694148305,0.1279910815692257,similarity_plus_hip_centering
114,sim3_face_all,1431,100170,0.0687649928826981,0.058657045381193,0.1629984622166128,similarity_plus_hip_centering
115,sim3_face_all,1141,79870,0.0641560159868737,0.0503572687286138,0.1597650479239225,similarity_plus_hip_centering
119,sim3_face_all,968,67760,0.080077235497217,0.0657659050427558,0.1911896998061044,similarity_plus_hip_centering
120,sim3_face_all,957,66990,0.1059722814764378,0.0838437595862763,0.254081560811969,similarity_plus_hip_centering
121,sim3_face_all,964,67480,0.1235504035053782,0.0950743788722759,0.3068246170716473,similarity_plus_hip_centering
122,sim3_face_all,1110,77700,0.0817282574054373,0.0708487591486373,0.1759914494673441,similarity_plus_hip_centering
124,sim3_face_all,1100,77000,0.0710607087196032,0.0506425536124594,0.1997702962190335,similarity_plus_hip_centering
125,sim3_face_all,955,66850,0.1039806984588859,0.0829776908629219,0.2584115805721935,similarity_plus_hip_centering
127,sim3_face_all,957,66990,0.0874975038304196,0.0689976677463622,0.2171181880319471,similarity_plus_hip_centering
128,sim3_face_all,967,67690,0.1586233894659207,0.1120964381251304,0.4460509928692321,similarity_plus_hip_centering
129,sim3_face_all,1107,77490,0.0931840100367486,0.0761934477959577,0.2265495891914028,similarity_plus_hip_centering
131,sim3_face_all,1112,77840,0.0770316939370902,0.0644021535761286,0.1898750983757589,similarity_plus_hip_centering
132,sim3_face_all,1114,77980,0.079886449569559,0.0657079741034196,0.1897332514006247,similarity_plus_hip_centering
133,sim3_face_all,1119,78330,0.0883697955726673,0.0690283297633089,0.2280720323068544,similarity_plus_hip_centering
134,sim3_face_all,1123,78610,0.0955058799659238,0.0773147388379848,0.2394746258980667,similarity_plus_hip_centering
138,sim3_face_all,1120,78400,0.0647087864438529,0.0555098702665555,0.1444728046034449,similarity_plus_hip_centering
14,sim3_face_all,946,66220,0.0508417471209544,0.0415402055716459,0.1188489748966592,similarity_plus_hip_centering
15,sim3_face_all,1104,77280,0.0671177327632982,0.0565514967523302,0.1565090849905746,similarity_plus_hip_centering
16,sim3_face_all,960,67200,0.0803624453504254,0.066783382412429,0.2086908664956362,similarity_plus_hip_centering
18,sim3_face_all,1109,77630,0.0539605952516075,0.0460333435950038,0.1149261147472198,similarity_plus_hip_centering
19,sim3_face_all,955,66850,0.0717187485021245,0.0610469182014134,0.1598834296126656,similarity_plus_hip_centering
2,sim3_face_all,1114,77980,0.0677045556906336,0.0543649791812122,0.1649140491572627,similarity_plus_hip_centering
20,sim3_face_all,1129,79030,0.0738061147575927,0.0626509592769437,0.1717769906625754,similarity_plus_hip_centering
21,sim3_face_all,964,67480,0.0657938388572614,0.0535214663009634,0.1591940136576823,similarity_plus_hip_centering
22,sim3_face_all,953,66710,0.0679078714285848,0.0503513870073314,0.1807842928704964,similarity_plus_hip_centering
25,sim3_face_all,1128,78960,0.0800638805035735,0.0657746108564716,0.2055014075279979,similarity_plus_hip_centering
26,sim3_face_all,961,67270,0.0619358166910461,0.0545052079001654,0.1321233745902926,similarity_plus_hip_centering
28,sim3_face_all,1124,78680,0.072748657621499,0.0598389236599527,0.1680042863361921,similarity_plus_hip_centering
29,sim3_face_all,1112,77840,0.0508592373906379,0.043082503965328,0.1191557121759848,similarity_plus_hip_centering
3,sim3_face_all,1119,78330,0.1188616880497493,0.0932287380349786,0.3047454122020673,similarity_plus_hip_centering
30,sim3_face_all,1119,78330,0.0767309819162065,0.063712818771876,0.1835466527136766,similarity_plus_hip_centering
33,sim3_face_all,958,67060,0.0712683211876583,0.0587186321782658,0.169429261757094,similarity_plus_hip_centering
35,sim3_face_all,1117,78190,0.0649842530258072,0.0540865393620295,0.1516478321969634,similarity_plus_hip_centering
39,sim3_face_all,1028,71960,0.0594933674520587,0.045456649709722,0.151882800481872,similarity_plus_hip_centering
4,sim3_face_all,1145,80150,0.073676733341659,0.0588386159088896,0.1842138582962682,similarity_plus_hip_centering
40,sim3_face_all,1128,78960,0.0816132462500098,0.0672453978128182,0.2210138784645952,similarity_plus_hip_centering
41,sim3_face_all,1195,83650,0.0479578008038794,0.0385650729630087,0.1181470079372592,similarity_plus_hip_centering
42,sim3_face_all,1115,78050,0.0537822916731111,0.0441086944647357,0.1403220710643169,similarity_plus_hip_centering
43,sim3_face_all,1123,78610,0.0857495660111198,0.0670659074328839,0.232376184414934,similarity_plus_hip_centering
44,sim3_face_all,1133,79310,0.0624883027777099,0.0516400534275314,0.1487949770673221,similarity_plus_hip_centering
46,sim3_face_all,1116,78120,0.0648142556375574,0.0519562857752292,0.1556065183448271,similarity_plus_hip_centering
47,sim3_face_all,1118,78260,0.0565220456332424,0.0505985790223076,0.1170285573857734,similarity_plus_hip_centering
5,sim3_face_all,1110,77700,0.0578871316592237,0.0475194832521516,0.1338757257356319,similarity_plus_hip_centering
53,sim3_face_all,961,67270,0.0627100693562598,0.0478436267444183,0.1660347976966212,similarity_plus_hip_centering
54,sim3_face_all,1119,78330,0.0593493029436836,0.051877589034229,0.1336904082050811,similarity_plus_hip_centering
55,sim3_face_all,1116,78120,0.0571354378406769,0.0486116622748189,0.1256073171621187,similarity_plus_hip_centering
56,sim3_face_all,1094,76580,0.0699455603236915,0.0615942545393427,0.1462409092440213,similarity_plus_hip_centering
58,sim3_face_all,1112,77840,0.07082776325212,0.0566123966137898,0.174458971917755,similarity_plus_hip_centering
59,sim3_face_all,1075,75250,0.0657113610079514,0.0562802898800822,0.1433544993130875,similarity_plus_hip_centering
6,sim3_face_all,1113,77910,0.0793822201997996,0.0624243836653017,0.2176620113382331,similarity_plus_hip_centering
61,sim3_face_all,948,66360,0.0947213229261673,0.079355398265128,0.2452698218775456,similarity_plus_hip_centering
62,sim3_face_all,946,66220,0.0907867876751631,0.0744410161682898,0.2263555941780933,similarity_plus_hip_centering
63,sim3_face_all,1114,77980,0.0877312838198932,0.0726471627772785,0.2186320702170907,similarity_plus_hip_centering
64,sim3_face_all,1121,78470,0.0849739500972415,0.0752243714258425,0.1970514688581623,similarity_plus_hip_centering
65,sim3_face_all,1124,78680,0.0681726030026916,0.0582816047723801,0.1549406765221926,similarity_plus_hip_centering
66,sim3_face_all,965,67550,0.1003645624242739,0.0877915999235806,0.2228967576318902,similarity_plus_hip_centering
67,sim3_face_all,1115,78050,0.0655152901205174,0.0551513304522451,0.15248385042657,similarity_plus_hip_centering
68,sim3_face_all,967,67690,0.0461964758207806,0.0404875475113523,0.1015023940744441,similarity_plus_hip_centering
69,sim3_face_all,961,67270,0.0636781472508305,0.0492670692678113,0.1640622487719824,similarity_plus_hip_centering
7,sim3_face_all,954,66780,0.0901518616610836,0.0651090982371876,0.230453301291537,similarity_plus_hip_centering
70,sim3_face_all,1128,78960,0.0609407249758186,0.0525688523191245,0.1422422033859614,similarity_plus_hip_centering
72,sim3_face_all,1112,77840,0.055169296856475,0.0480294960861201,0.1222157162267857,similarity_plus_hip_centering
74,sim3_face_all,1126,78820,0.0692203831783869,0.0600450760101392,0.1543936742164764,similarity_plus_hip_centering
75,sim3_face_all,1117,78190,0.0580550905466354,0.0459783293909786,0.1511908761245778,similarity_plus_hip_centering
76,sim3_face_all,1060,74200,0.0580318835804058,0.044062937662834,0.1526398753679043,similarity_plus_hip_centering
77,sim3_face_all,1119,78330,0.0503092948048992,0.0407464966351255,0.1222150881829328,similarity_plus_hip_centering
78,sim3_face_all,957,66990,0.0543252353422443,0.0458368802995111,0.136419043994508,similarity_plus_hip_centering
8,sim3_face_all,1136,79520,0.0603552074111547,0.0520016819217919,0.1303807757538216,similarity_plus_hip_centering
80,sim3_face_all,1102,77140,0.0655616736299262,0.0520978774230559,0.1602985396003731,similarity_plus_hip_centering
81,sim3_face_all,1118,78260,0.0756704333207498,0.0637170809926233,0.1810517693326382,similarity_plus_hip_centering
82,sim3_face_all,1111,77770,0.0582455467215485,0.0489447603339493,0.138795381742731,similarity_plus_hip_centering
83,sim3_face_all,1119,78330,0.0699236279745156,0.0550531059294848,0.1825075376734044,similarity_plus_hip_centering
87,sim3_face_all,1168,81760,0.057045775582937,0.0482218421747886,0.1281239350578938,similarity_plus_hip_centering
9,sim3_face_all,1114,77980,0.0594116124150972,0.0480892390910388,0.142731490339357,similarity_plus_hip_centering
90,sim3_face_all,959,67130,0.0644542524592419,0.0543713168722671,0.1491497241560488,similarity_plus_hip_centering
91,sim3_face_all,1113,77910,0.0440376418117986,0.039708825292445,0.0964364914093691,similarity_plus_hip_centering
92,sim3_face_all,1119,78330,0.0596678392134504,0.0516021921109393,0.1358108492088403,similarity_plus_hip_centering
93,sim3_face_all,1111,77770,0.0987920943390469,0.0863787127371086,0.2208785220161522,similarity_plus_hip_centering
94,sim3_face_all,1123,78610,0.0597480241082107,0.0525090906521504,0.1370301863973368,similarity_plus_hip_centering
95,sim3_face_all,1109,77630,0.0463693296061516,0.0389647793362644,0.1069731218289726,similarity_plus_hip_centering
97,sim3_face_all,1107,77490,0.0423092003481889,0.0376943064327244,0.0916384955932291,similarity_plus_hip_centering
99,sim3_face_all,1111,77770,0.0413925163624025,0.0360144960255669,0.0939528091204113,similarity_plus_hip_centering
107,sim3_face_all,946,66220,0.0582637441793472,0.0435607933040572,0.1612190249001097,similarity_plus_hip_centering
118,sim3_face_all,1114,77980,0.0603441883765106,0.0542776314699011,0.1283833722820193,similarity_plus_hip_centering
12,sim3_face_all,955,66850,0.0663173756779088,0.0502160048352819,0.1828099038215322,similarity_plus_hip_centering
123,sim3_face_all,1114,77980,0.0996483064732302,0.0810346254378351,0.2478947622545779,similarity_plus_hip_centering
126,sim3_face_all,1130,79100,0.1336059581778342,0.0969439837083942,0.3566482261950112,similarity_plus_hip_centering
13,sim3_face_all,967,67690,0.0768731072997926,0.0640787689099251,0.1979397753631819,similarity_plus_hip_centering
137,sim3_face_all,1112,77840,0.0529268636330204,0.0462001100245266,0.1168956106902684,similarity_plus_hip_centering
17,sim3_face_all,1042,72940,0.0594901786458679,0.050274039626275,0.1425317397637952,similarity_plus_hip_centering
23,sim3_face_all,960,67200,0.0834150483833116,0.0665642275339089,0.2105522295848095,similarity_plus_hip_centering
27,sim3_face_all,1132,79240,0.0561160148510521,0.0478589173940413,0.1355754183502075,similarity_plus_hip_centering
31,sim3_face_all,958,67060,0.0657804869482541,0.0511785115762395,0.1689180686399367,similarity_plus_hip_centering
32,sim3_face_all,954,66780,0.0712024058683468,0.0581353713462094,0.1797042190396715,similarity_plus_hip_centering
34,sim3_face_all,960,67200,0.0774927345181216,0.0661235626804837,0.1846467259249586,similarity_plus_hip_centering
37,sim3_face_all,943,66010,0.0656131077389618,0.0534589147972021,0.1396928893879039,similarity_plus_hip_centering
38,sim3_face_all,952,66640,0.0688816183521469,0.0543309165307764,0.1674676976769125,similarity_plus_hip_centering
45,sim3_face_all,1123,78610,0.0544593416628505,0.0451854484784741,0.1289979063844175,similarity_plus_hip_centering
48,sim3_face_all,1090,76300,0.0505392985074948,0.0427857058846503,0.1154619500936265,similarity_plus_hip_centering
50,sim3_face_all,1120,78400,0.0751011484891644,0.062961076892487,0.1823999318661908,similarity_plus_hip_centering
57,sim3_face_all,1227,85890,0.0732906824880356,0.0643856194300778,0.1621549316161083,similarity_plus_hip_centering
71,sim3_face_all,1120,78400,0.0656570574019035,0.0569857900842603,0.1479399466056142,similarity_plus_hip_centering
73,sim3_face_all,1113,77910,0.0553420051632967,0.049097372129347,0.1174979906685451,similarity_plus_hip_centering
84,sim3_face_all,1108,77560,0.049993300261308,0.0440092624344858,0.1073728145372961,similarity_plus_hip_centering
86,sim3_face_all,1115,78050,0.0411860264341976,0.036874935016834,0.0897889443558504,similarity_plus_hip_centering
88,sim3_face_all,962,67340,0.0899047643401575,0.0812267956514127,0.1801821486372669,similarity_plus_hip_centering
89,sim3_face_all,1108,77560,0.063081296705115,0.0512210038218781,0.1606074342888385,similarity_plus_hip_centering
96,sim3_face_all,1110,77700,0.0501458294770749,0.0461029782550785,0.1004343808496717,similarity_plus_hip_centering
98,sim3_face_all,1122,78540,0.0511019247323296,0.0435497711708993,0.1144665716149766,similarity_plus_hip_centering
1,sim3_face_all,955,66850,0.0623620829098642,0.0532100941116849,0.1468412685251993,similarity_plus_hip_centering
106,sim3_face_all,1121,78470,0.0791634466695003,0.0662329945528203,0.1912478980777228,similarity_plus_hip_centering
116,sim3_face_all,1153,80710,0.0651057486503671,0.0535740252793898,0.1559385107848565,similarity_plus_hip_centering
117,sim3_face_all,1114,77980,0.0655373962072527,0.0535316664443079,0.1597071612588458,similarity_plus_hip_centering
130,sim3_face_all,1117,78190,0.082941428351631,0.0660370509863747,0.2172420005977906,similarity_plus_hip_centering
136,sim3_face_all,949,66430,0.0733179541902592,0.0637503171996222,0.1638590732813448,similarity_plus_hip_centering
24,sim3_face_all,949,66430,0.0660322361463811,0.0554880888127764,0.1580379720944552,similarity_plus_hip_centering
36,sim3_face_all,1112,77840,0.0549847752462218,0.0471101702235783,0.1342412248996653,similarity_plus_hip_centering
49,sim3_face_all,1125,78750,0.060475630709767,0.0520904065036337,0.1378207062695252,similarity_plus_hip_centering
51,sim3_face_all,1110,77700,0.0552764148635076,0.0473853146535926,0.1195967447295529,similarity_plus_hip_centering
52,sim3_face_all,1122,78540,0.0569192519868309,0.0462903293497551,0.1380948990494152,similarity_plus_hip_centering
60,sim3_face_all,1123,78610,0.0711688735283695,0.0550703457931419,0.1784099867444812,similarity_plus_hip_centering
79,sim3_face_all,1115,78050,0.049905314786194,0.0430435827955938,0.1167407504151804,similarity_plus_hip_centering
85,sim3_face_all,966,67620,0.0451533332282394,0.037257366784728,0.1059417798060175,similarity_plus_hip_centering
10,sim3_face_stable,949,66430,0.0855874512965363,0.0652078744373679,0.2214974688184484,similarity_plus_hip_centering
100,sim3_face_stable,1112,77840,0.0534060083853406,0.0443117827443934,0.1192666092223267,similarity_plus_hip_centering
101,sim3_face_stable,977,68390,0.0445143000276009,0.0426814851701755,0.0929305421173758,similarity_plus_hip_centering
102,sim3_face_stable,1114,77980,0.0496139584169617,0.0428965021244461,0.1104219122733494,similarity_plus_hip_centering
103,sim3_face_stable,971,67970,0.0707881709973004,0.0598208285238006,0.1737781818853563,similarity_plus_hip_centering
104,sim3_face_stable,1083,75810,0.0514346095819363,0.0452361026824947,0.1068222953761958,similarity_plus_hip_centering
105,sim3_face_stable,1278,89460,0.0654841777882784,0.0540218892873961,0.1570332764351251,similarity_plus_hip_centering
108,sim3_face_stable,1123,78610,0.0747224848982768,0.0619728782136011,0.183634786320438,similarity_plus_hip_centering
109,sim3_face_stable,1145,80150,0.0945933085727905,0.0823465062990724,0.2025982007998222,similarity_plus_hip_centering
11,sim3_face_stable,1116,78120,0.0630922819454065,0.0572968363198505,0.1301041353591372,similarity_plus_hip_centering
110,sim3_face_stable,1113,77910,0.0599162303374252,0.0505330627800904,0.1452715333954509,similarity_plus_hip_centering
111,sim3_face_stable,1106,77420,0.0807510020703302,0.0667190543274357,0.1855993119059876,similarity_plus_hip_centering
112,sim3_face_stable,1127,78890,0.059454706026722,0.052776854053841,0.1334470755846198,similarity_plus_hip_centering
113,sim3_face_stable,1123,78610,0.0504990918149381,0.0440107063408169,0.1185968824858541,similarity_plus_hip_centering
114,sim3_face_stable,1431,100170,0.0623969181458411,0.054545921118138,0.1422381198513966,similarity_plus_hip_centering
115,sim3_face_stable,1141,79870,0.0642055918070537,0.0510825277950395,0.1548372689018081,similarity_plus_hip_centering
119,sim3_face_stable,968,67760,0.0754749305152181,0.0610062545529355,0.1776884320248085,similarity_plus_hip_centering
120,sim3_face_stable,957,66990,0.0916340260883886,0.0731053371517384,0.2171860804635532,similarity_plus_hip_centering
121,sim3_face_stable,964,67480,0.1001068564306773,0.0812777747964303,0.2406026649061605,similarity_plus_hip_centering
122,sim3_face_stable,1110,77700,0.0728368428542054,0.0606298524043501,0.1598942463704341,similarity_plus_hip_centering
124,sim3_face_stable,1100,77000,0.0635444582528469,0.0460461084239207,0.1693639287426686,similarity_plus_hip_centering
125,sim3_face_stable,955,66850,0.0884892934270911,0.0729055701281318,0.2071745535666304,similarity_plus_hip_centering
127,sim3_face_stable,957,66990,0.0748175659134389,0.0574831774630435,0.1879179844109068,similarity_plus_hip_centering
128,sim3_face_stable,967,67690,0.1266585774762722,0.0870557031201303,0.3455344399732785,similarity_plus_hip_centering
129,sim3_face_stable,1107,77490,0.0842220553718023,0.0687706325766243,0.1925575693223392,similarity_plus_hip_centering
131,sim3_face_stable,1112,77840,0.0698405691516473,0.0578158736529837,0.1664364890769139,similarity_plus_hip_centering
132,sim3_face_stable,1114,77980,0.074878863454303,0.065634506486632,0.1715780065980307,similarity_plus_hip_centering
133,sim3_face_stable,1119,78330,0.0845130899195058,0.0666541100533388,0.2201131491595024,similarity_plus_hip_centering
134,sim3_face_stable,1123,78610,0.0844938401023752,0.0695929964219876,0.1965824368716164,similarity_plus_hip_centering
138,sim3_face_stable,1120,78400,0.0678615100681761,0.0575024455410202,0.1492227298650009,similarity_plus_hip_centering
14,sim3_face_stable,946,66220,0.0547242006103822,0.0452984582598808,0.1281041383325111,similarity_plus_hip_centering
15,sim3_face_stable,1104,77280,0.0609490488508072,0.0515339236702946,0.1469606620418528,similarity_plus_hip_centering
16,sim3_face_stable,960,67200,0.0802298039251512,0.0674505207324457,0.2018239464612404,similarity_plus_hip_centering
18,sim3_face_stable,1109,77630,0.0580806733291793,0.049779653895875,0.1322835289666482,similarity_plus_hip_centering
19,sim3_face_stable,955,66850,0.0696552987706848,0.0612615603728041,0.1505269896339471,similarity_plus_hip_centering
2,sim3_face_stable,1114,77980,0.0633897788487484,0.0533381178470557,0.1560664956497571,similarity_plus_hip_centering
20,sim3_face_stable,1129,79030,0.0714483275765693,0.0628233580562915,0.1533392294474826,similarity_plus_hip_centering
21,sim3_face_stable,964,67480,0.0646089788628154,0.0542424597062433,0.143147171285508,similarity_plus_hip_centering
22,sim3_face_stable,953,66710,0.0666936452913774,0.0517350899588651,0.167706179853538,similarity_plus_hip_centering
25,sim3_face_stable,1128,78960,0.0765177814531267,0.0619263939471837,0.194229041126894,similarity_plus_hip_centering
26,sim3_face_stable,961,67270,0.0584232784483312,0.0503690203591141,0.1311354642048365,similarity_plus_hip_centering
28,sim3_face_stable,1124,78680,0.0701962109358225,0.0593656313536463,0.1679056722559319,similarity_plus_hip_centering
29,sim3_face_stable,1112,77840,0.0533012146694828,0.046093376717832,0.1162068253506436,similarity_plus_hip_centering
3,sim3_face_stable,1119,78330,0.1008222853379855,0.0881116369765746,0.2294732035047269,similarity_plus_hip_centering
30,sim3_face_stable,1119,78330,0.072220635084017,0.0602654671005104,0.1654605607743518,similarity_plus_hip_centering
33,sim3_face_stable,958,67060,0.0664179072913493,0.0541338472065772,0.1550952561695222,similarity_plus_hip_centering
35,sim3_face_stable,1117,78190,0.0653713821747375,0.0592219173153125,0.1309733679937817,similarity_plus_hip_centering
39,sim3_face_stable,1028,71960,0.0560212467328329,0.0434076201504025,0.1418031162822531,similarity_plus_hip_centering
4,sim3_face_stable,1145,80150,0.0716363140876562,0.0591308103973005,0.1729488435729812,similarity_plus_hip_centering
40,sim3_face_stable,1128,78960,0.0797093792278527,0.0656998919358343,0.2025277884955003,similarity_plus_hip_centering
41,sim3_face_stable,1195,83650,0.0473387835718256,0.0381857339195198,0.1255784745873739,similarity_plus_hip_centering
42,sim3_face_stable,1115,78050,0.0579592652123205,0.0478630170355128,0.1468679792821104,similarity_plus_hip_centering
43,sim3_face_stable,1123,78610,0.081046862374268,0.065990093424944,0.2009749205564512,similarity_plus_hip_centering
44,sim3_face_stable,1133,79310,0.0645825098938366,0.0527884382053527,0.1551913755848954,similarity_plus_hip_centering
46,sim3_face_stable,1116,78120,0.0641309701463863,0.0565019636118205,0.1303981832634744,similarity_plus_hip_centering
47,sim3_face_stable,1118,78260,0.055716405988706,0.0509741824514515,0.1121569236722275,similarity_plus_hip_centering
5,sim3_face_stable,1110,77700,0.0553516513092611,0.0462335306970613,0.1325827474742209,similarity_plus_hip_centering
53,sim3_face_stable,961,67270,0.0572354186521844,0.0451374260858038,0.1510833899065208,similarity_plus_hip_centering
54,sim3_face_stable,1119,78330,0.0603946702118535,0.0508654245656726,0.1410360106321536,similarity_plus_hip_centering
55,sim3_face_stable,1116,78120,0.0579863035593056,0.0517116262972503,0.1249023567518446,similarity_plus_hip_centering
56,sim3_face_stable,1094,76580,0.0627080105383786,0.056186933085666,0.1285193780599493,similarity_plus_hip_centering
58,sim3_face_stable,1112,77840,0.0663491097960242,0.0539568901862113,0.1574900466062347,similarity_plus_hip_centering
59,sim3_face_stable,1075,75250,0.0649630923988109,0.0585611131320326,0.1363585426778447,similarity_plus_hip_centering
6,sim3_face_stable,1113,77910,0.0745246929033249,0.0561908617847564,0.2080925336819809,similarity_plus_hip_centering
61,sim3_face_stable,948,66360,0.0940504996417358,0.07886793129739,0.2288196918792044,similarity_plus_hip_centering
62,sim3_face_stable,946,66220,0.0826318035326329,0.0653541245998708,0.1993516372605423,similarity_plus_hip_centering
63,sim3_face_stable,1114,77980,0.0862927107501117,0.0713627885151066,0.2126994888798583,similarity_plus_hip_centering
64,sim3_face_stable,1121,78470,0.0784215351054985,0.0698837613208461,0.1737141594495843,similarity_plus_hip_centering
65,sim3_face_stable,1124,78680,0.0699936370406229,0.0605288038618756,0.1445959983014885,similarity_plus_hip_centering
66,sim3_face_stable,965,67550,0.100549301264576,0.0855248391787938,0.2197708761266812,similarity_plus_hip_centering
67,sim3_face_stable,1115,78050,0.0614325257881794,0.0501896182024545,0.1520149765195909,similarity_plus_hip_centering
68,sim3_face_stable,967,67690,0.0487760591111882,0.0416004171717186,0.1093077422123549,similarity_plus_hip_centering
69,sim3_face_stable,961,67270,0.0570329125372973,0.0444565909106098,0.1431593815401763,similarity_plus_hip_centering
7,sim3_face_stable,954,66780,0.0805087059138314,0.0636619099677528,0.2126775273965238,similarity_plus_hip_centering
70,sim3_face_stable,1128,78960,0.0562458934882424,0.0475323780875016,0.1270957507084081,similarity_plus_hip_centering
72,sim3_face_stable,1112,77840,0.0548633982065013,0.0493494899352519,0.1196415243193518,similarity_plus_hip_centering
74,sim3_face_stable,1126,78820,0.068174206242417,0.0608906299594283,0.1482644098604639,similarity_plus_hip_centering
75,sim3_face_stable,1117,78190,0.0551394481368369,0.0464249071615024,0.1295274183233537,similarity_plus_hip_centering
76,sim3_face_stable,1060,74200,0.0537657719986908,0.0462098393384626,0.1240139836840582,similarity_plus_hip_centering
77,sim3_face_stable,1119,78330,0.050831875157379,0.0438955434616453,0.1182976878477913,similarity_plus_hip_centering
78,sim3_face_stable,957,66990,0.0540885644132818,0.0485816986294661,0.1165401150062888,similarity_plus_hip_centering
8,sim3_face_stable,1136,79520,0.0569399564600497,0.0492160883779889,0.1278625005996599,similarity_plus_hip_centering
80,sim3_face_stable,1102,77140,0.0677016026153063,0.0540995777771447,0.1627533744467613,similarity_plus_hip_centering
81,sim3_face_stable,1118,78260,0.0739425404196489,0.0607779120946571,0.1742875546484936,similarity_plus_hip_centering
82,sim3_face_stable,1111,77770,0.0542390619283939,0.0466820516684049,0.1283514621139062,similarity_plus_hip_centering
83,sim3_face_stable,1119,78330,0.0678275474117824,0.0557490618913351,0.1718078737838598,similarity_plus_hip_centering
87,sim3_face_stable,1168,81760,0.0496101692085108,0.0423672035626851,0.1106109618744835,similarity_plus_hip_centering
9,sim3_face_stable,1114,77980,0.0582373248955098,0.048465918846858,0.1370007995684247,similarity_plus_hip_centering
90,sim3_face_stable,959,67130,0.0608652529432463,0.0522714084128801,0.1318487053764195,similarity_plus_hip_centering
91,sim3_face_stable,1113,77910,0.043995687938881,0.0395149938355418,0.0974346390507754,similarity_plus_hip_centering
92,sim3_face_stable,1119,78330,0.0561714170582222,0.0479545570171305,0.1311351258006992,similarity_plus_hip_centering
93,sim3_face_stable,1111,77770,0.0835199991349367,0.0711377783188647,0.1913153157640182,similarity_plus_hip_centering
94,sim3_face_stable,1123,78610,0.0581587002232056,0.0533804668984705,0.1263263806637003,similarity_plus_hip_centering
95,sim3_face_stable,1109,77630,0.0443427737066587,0.036468521326961,0.1054500443216543,similarity_plus_hip_centering
97,sim3_face_stable,1107,77490,0.0438246139546414,0.0378346583522008,0.0951834924770083,similarity_plus_hip_centering
99,sim3_face_stable,1111,77770,0.0441885268181978,0.0380672426895273,0.099754489253323,similarity_plus_hip_centering
107,sim3_face_stable,946,66220,0.0519664847868179,0.0402552418571361,0.1487503140109562,similarity_plus_hip_centering
118,sim3_face_stable,1114,77980,0.0583998665160005,0.0486918024593937,0.1355064208731106,similarity_plus_hip_centering
12,sim3_face_stable,955,66850,0.0620300105721121,0.0491570292012717,0.1715793366565511,similarity_plus_hip_centering
123,sim3_face_stable,1114,77980,0.0939394416350911,0.0765067751845625,0.2297559011790337,similarity_plus_hip_centering
126,sim3_face_stable,1130,79100,0.1065245919006875,0.0802097719193042,0.2765600872365865,similarity_plus_hip_centering
